STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1
2|3954|4055RUPLUS|4000065476|2016-02-16|2016-02-16|2016-02-16|3019523965000010|540|Z1AA|Z2|ISS|3019523965000010|3657030378000010|4000065476|USXJ|540|4055RUPLUS|USXJ|A|0
2|4027|4055RUPLUS|4000066349|2016-02-16|2016-02-16|2016-02-16|3019539601000010|450|Z1AA|Z2|ISS|3019539601000010|3657035722000010|4000066349|USXK|450|4055RUPLUS|USXK|A|0
0|0|4055RUPLUS|4000067127|2016-02-15|2016-02-14|2016-02-15|3019542314000010|570|Z1AA|Z2|ISS|3019542314000010|3657030349000010|4000067127|CA1V|570|4055RUPLUS||A|0
2|4159|4055RUPLUS|4000067319|2016-02-16|2016-02-16|2016-02-16|3019527616000020|570|Z1AA|Z2|ISS|3019527616000020|3657035718000010|4000067319|USG8|570|4055RUPLUS|USG8|A|0
2|4245|4055RUPLUS|4000067704|2016-02-17|2016-02-17|2016-02-17|3019490951000010|570|Z1AA|Z2|ISS|3019490951000010|3657041183000010|4000067704|USYX|570|4055RUPLUS|USYX|A|0
2|148|4055RUNEW|4000068758|2016-02-15|2016-02-15|2016-02-15|3019527769000030|570|Z1AA|Z2|ISS|3019527769000030|3657030298000010|4000068758|UT69|570|4055RUNEW|UT69|A|0
2|149|4055RUNEW|4000068758|2016-02-16|2016-02-16|2016-02-16|3019527769000170|570|Z1AA|Z2|ISS|3019527769000170|3657040535000010|4000068758|UT69|570|4055RUNEW|UT69|A|0
2|4450|4055RUPLUS|4000069555|2016-02-15|2016-02-15|2016-02-15|3019282678000080|570|Z1AA|Z2|ISS|3019282678000080|3656745606000010|4000069555|UT43|570|4055RUPLUS|UT43|A|0
2|4475|4055RUPLUS|4000069948|2016-02-16|2016-02-16|2016-02-16|3019527378000020|570|Z1AA|Z2|ISS|3019527378000020|3657032188000010|4000069948|USQM|570|4055RUPLUS|USQM|A|0
2|6528|4055RUPLUS|4000089435|2016-02-16|2016-02-15|2016-02-16|3019556435000001|570|Z1AA|Z2|ISS|3019556435000001|3657043018000010|4000089435|USWL|570|4055RUPLUS|USWL|A|0
2|6631|4055RUPLUS|4000090076|2016-02-16|2016-02-16|2016-02-16|3019549657000010|570|Z1AA|Z2|ISS|3019549657000010|3657040874000010|4000090076|UT74|570|4055RUPLUS|UT74|A|0
2|6674|4055RUPLUS|4000090247|2016-02-15|2016-02-15|2016-02-15|3019438585000010|570|Z1AA|Z2|ISS|3019438585000010|3657030229000010|4000090247|USKM|570|4055RUPLUS|USKM|A|0
2|5308|4055RUPLUS|4000081632|2016-02-15|2016-02-15|2016-02-15|3019522359000010|570|Z1AA|Z1|CPU|3019522359000010|3656997523000010|4000081632|UT35|570|4055RUPLUS|UT35|A|0
2|5333|4055RUPLUS|4000081749|2016-02-16|2016-02-16|2016-02-16|3019557537000010|570|Z1AA|Z2|ISS|3019557537000010|3657042744000010|4000081749|USMX|570|4055RUPLUS|USMX|A|0
2|5569|4055RUPLUS|4000083495|2016-02-16|2016-02-16|2016-02-16|3019528279000020|570|Z1AA|Z1|CPU|3019528279000020|3657005993000010|4000083495|UT35|570|4055RUPLUS|UT35|A|0
2|5571|4055RUPLUS|4000083495|2016-02-18|2016-02-18|2016-02-18|3019528279000040|570|Z1AA|Z1|CPU|3019528279000040|3657006012000010|4000083495|UT35|570|4055RUPLUS|UT35|A|0
2|5650|4055RUPLUS|4000084310|2016-02-15|2016-02-15|2016-02-15|3019446565000032|364|Z1AA|Z1|CPU|3019446565000032|3656901237000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5651|4055RUPLUS|4000084310|2016-02-16|2016-02-16|2016-02-16|3019446565000035|364|Z1AA|Z1|CPU|3019446565000035|3656901240000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5652|4055RUPLUS|4000084310|2016-02-17|2016-02-17|2016-02-17|3019446565000037|364|Z1AA|Z1|CPU|3019446565000037|3656901242000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5652|4055RUPLUS|4000084310|2016-02-17|2016-02-17|2016-02-17|3019446565000038|364|Z1AA|Z1|CPU|3019446565000038|3656901243000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5825|4055RUPLUS|4000086109|2016-02-16|2016-02-16|2016-02-16|3019528177000020|570|Z1AA|Z2|ISS|3019528177000020|3657018514000010|4000086109|US8X|570|4055RUPLUS|US8X|A|0
2|5828|4055RUPLUS|4000086109|2016-02-19|2016-02-19|2016-02-19|3019528177000050|570|Z1AA|Z2|ISS|3019528177000050|3657018518000010|4000086109|US8X|570|4055RUPLUS|US8X|A|0
2|5844|4055RUPLUS|4000086292|2016-02-17|2016-02-17|2016-02-17|3019527907000020|570|Z1AA|Z1|CPU|3019527907000020|3657005704000010|4000086292|USKZ|570|4055RUPLUS|USKZ|A|0
2|5871|4055RUPLUS|4000086438|2016-02-16|2016-02-16|2016-02-16|3019481291000010|540|Z1AA|Z2|ISS|3019481291000010|3657031748000010|4000086438|UT1F|540|4055RUPLUS|UT1F|A|0
2|60663|4055RUPLUS|6100400337|2016-02-15|2016-02-15|2016-02-15|3019526735000020|570|Z1AA|Z2|ISS|3019526735000020|3657024494000010|6100400337|US8S|570|4055RUPLUS|US8S|A|0
2|52467|4055RUPLUS|4000303965|2016-02-17|2016-02-17|2016-02-17|3019528393000100|570|Z1AA|Z1|CPU|3019528393000100|3657006065000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0
2|52469|4055RUPLUS|4000303965|2016-02-19|2016-02-19|2016-02-19|3019528393000150|570|Z1AA|Z1|CPU|3019528393000150|3657006089000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0
2|52469|4055RUPLUS|4000303965|2016-02-19|2016-02-19|2016-02-19|3019528393000160|570|Z1AA|Z1|CPU|3019528393000160|3657006094000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0
2|52784|4055RUPLUS|4000304906|2016-02-17|2016-02-17|2016-02-17|3019528405000060|570|Z1AA|Z2|ISS|3019528405000060|3657031041000010|4000304906|USA7|570|4055RUPLUS|USA7|A|0
2|52785|4055RUPLUS|4000304906|2016-02-18|2016-02-18|2016-02-18|3019528405000070|570|Z1AA|Z2|ISS|3019528405000070|3657031042000010|4000304906|USA7|570|4055RUPLUS|USA7|A|0
2|53137|4055RUPLUS|4000305599|2016-02-17|2016-02-17|2016-02-17|3019523610000010|570|Z1AA|Z2|ISS|3019523610000010|3657041338000010|4000305599|USFC|570|4055RUPLUS|USFC|A|0
2|64911|4055RUPLUS|6101004674|2016-02-15|2016-02-15|2016-02-15|3019531434000010|570|Z1AA|Z2|ISS|3019531434000010|3657031883000010|6101004674|UT35|570|4055RUPLUS|UT35|A|0
2|64931|4055RUPLUS|6101004709|2016-02-16|2016-02-16|2016-02-16|3019528106000080|570|Z1AA|Z2|ISS|3019528106000080|3657041112000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0
2|64931|4055RUPLUS|6101004709|2016-02-16|2016-02-16|2016-02-16|3019528106000410|570|Z1AA|Z2|ISS|3019528106000410|3657041117000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0
2|64946|4055RUPLUS|6101005183|2016-02-16|2016-02-16|2016-02-16|3019557075000001|570|Z1AA|Z2|ISS|3019557075000001|3657042834000010|6101005183|USXK|570|4055RUPLUS|USXK|A|0
2|65043|4055RUPLUS|6101007270|2016-02-18|2016-02-18|2016-02-18|3018766335000840|570|Z1AA|Z2|ISS|3018766335000840|3656868774000010|6101007270|USE2|570|4055RUPLUS|USE2|A|0
2|65046|4055RUPLUS|6101007270|2016-02-21|2016-02-21|2016-02-21|3018766335000280|570|Z1AA|Z2|ISS|3018766335000280|3656868799000010|6101007270|UT1K|570|4055RUPLUS|UT1K|A|0
2|51921|4055RUPLUS|4000302013|2016-02-15|2016-02-15|2016-02-15|3019528353000010|570|Z1AA|Z2|ISS|3019528353000010|3657024643000010|4000302013|USGA|570|4055RUPLUS|USGA|A|0
2|52134|4055RUPLUS|4000303251|2016-02-16|2016-02-16|2016-02-16|3019528365000070|570|Z1AA|Z2|ISS|3019528365000070|3657029744000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|52134|4055RUPLUS|4000303251|2016-02-16|2016-02-16|2016-02-16|3019528365000080|570|Z1AA|Z2|ISS|3019528365000080|3657029745000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|52136|4055RUPLUS|4000303251|2016-02-18|2016-02-18|2016-02-18|3019528365000130|570|Z1AA|Z2|ISS|3019528365000130|3657029751000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|52136|4055RUPLUS|4000303251|2016-02-18|2016-02-18|2016-02-18|3019528365000160|570|Z1AA|Z2|ISS|3019528365000160|3657029754000010|4000303251|UT44|570|4055RUPLUS|UT44|A|0
2|61564|4055RUPLUS|6100492390|2016-02-18|2016-02-18|2016-02-18|3019526869000220|570|Z1AA|Z1|CPU|3019526869000220|3657001875000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0
2|61629|4055RUPLUS|6100500899|2016-02-15|2016-02-15|2016-02-15|3019526549000100|570|Z1AA|Z2|ISS|3019526549000100|3657024133000010|6100500899|USA9|570|4055RUPLUS|USA9|A|0
2|61691|4055RUPLUS|6100503173|2016-02-16|2016-02-16|2016-02-16|3019542270000010|570|Z1AA|Z2|ISS|3019542270000010|3657041018000010|6100503173|UT3A|570|4055RUPLUS|UT3A|A|0
2|64069|4055RUPLUS|6100762641|2016-02-17|2016-02-17|2016-02-17|3019527071000020|496|Z1AA|Z1|CPU|3019527071000020|3657001776000010|6100762641|UT1K|496|4055RUPLUS|UT1K|A|0
2|64071|4055RUPLUS|6100762641|2016-02-19|2016-02-19|2016-02-19|3019527071000050|496|Z1AA|Z1|CPU|3019527071000050|3657001796000010|6100762641|UT1K|496|4055RUPLUS|UT1K|A|0
2|64078|4055RUPLUS|6100762810|2016-02-16|2016-02-16|2016-02-16|3019539932000002|570|Z1AA|Z1|CPU|3019539932000002|3657018148000010|6100762810|USXW|570|4055RUPLUS|USXW|A|0
2|64167|4055RUPLUS|6100771739|2016-02-16|2016-02-16|2016-02-16|3019528231000030|570|Z1AA|Z2|ISS|3019528231000030|3657020937000010|6100771739|UT76|570|4055RUPLUS|UT76|A|0
2|64168|4055RUPLUS|6100771739|2016-02-17|2016-02-17|2016-02-17|3019528231000060|570|Z1AA|Z2|ISS|3019528231000060|3657020940000010|6100771739|UT76|570|4055RUPLUS|UT76|A|0
2|64170|4055RUPLUS|6100771739|2016-02-19|2016-02-19|2016-02-19|3019528231000100|570|Z1AA|Z2|ISS|3019528231000100|3657020944000010|6100771739|UT76|570|4055RUPLUS|UT76|A|0
2|64334|4055RUPLUS|6100779081|2016-02-16|2016-02-16|2016-02-16|3019527082000040|570|Z1AA|Z2|ISS|3019527082000040|3657029207000010|6100779081|UST1|570|4055RUPLUS|UST1|A|0
2|64333|4055RUPLUS|6100779081|2016-02-15|2016-02-15|2016-02-15|3019528460000001|570|Z1AA|Z2|ISS|3019528460000001|3657029270000010|6100779081|UST1|570|4055RUPLUS|UST1|A|0
2|64381|4055RUPLUS|6100786055|2016-02-19|2016-02-19|2016-02-19|3019528212000050|570|Z1AA|Z2|ISS|3019528212000050|3657031680000010|6100786055|USXP|570|4055RUPLUS|USXP|A|0
2|64412|4055RUPLUS|6100787820|2016-02-15|2016-02-15|2016-02-15|3019528214000010|570|Z1AA|Z2|ISS|3019528214000010|3657013910000010|6100787820|USE2|570|4055RUPLUS|USE2|A|0
2|64441|4055RUPLUS|6100788348|2016-02-16|2016-02-15|2016-02-16|3019549752000010|570|Z1AA|Z2|ISS|3019549752000010|3657035327000010|6100788348|USFK|570|4055RUPLUS|USFK|A|0
2|5922|4055RUPLUS|4000086599|2016-02-15|2016-02-15|2016-02-15|3019526566000010|570|Z1AA|Z2|ISS|3019526566000010|3657024175000010|4000086599|US8Z|570|4055RUPLUS|US8Z|A|0
2|6073|4055RUPLUS|4000087025|2016-02-16|2016-02-15|2016-02-16|3019527344000240|570|Z1AA|Z2|ISS|3019527344000240|3657019779000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6075|4055RUPLUS|4000087025|2016-02-18|2016-02-17|2016-02-18|3019527344000170|570|Z1AA|Z2|ISS|3019527344000170|3657019786000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6077|4055RUPLUS|4000087025|2016-02-19|2016-02-18|2016-02-19|3019527344000180|570|Z1AA|Z2|ISS|3019527344000180|3657019787000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6113|4055RUPLUS|4000087175|2016-02-16|2016-02-16|2016-02-16|3019524657000010|510|Z1AA|Z2|ISS|3019524657000010|3657035225000010|4000087175|USVI|510|4055RUPLUS|USVI|A|0
2|6160|4055RUPLUS|4000087551|2016-02-15|2016-02-15|2016-02-15|3019528168000010|570|Z1AA|Z2|ISS|3019528168000010|3657029903000010|4000087551|USNY|570|4055RUPLUS|USNY|A|0
2|7361|4055RUPLUS|4000095363|2016-02-18|2016-02-17|2016-02-18|3019526712000200|570|Z1AA|Z2|ISS|3019526712000200|3657019919000010|4000095363|UT18|570|4055RUPLUS|UT18|A|0
2|7381|4055RUPLUS|4000095368|2016-02-16|2016-02-16|2016-02-16|3019531861000010|570|Z1AA|Z2|ISS|3019531861000010|3657035185000010|4000095368|UT76|570|4055RUPLUS|UT76|A|0
0|0|4055RUPLUS|4000112690|2016-02-15|2016-02-15|2016-02-15|3019508409000010|570|Z1AA|Z2|ISS|3019508409000010|3657024452000010|4000112690|USKE|570|4055RUPLUS||A|0
2|9356|4055RUPLUS|4000112833|2016-02-16|2016-02-16|2016-02-16|3019540763000010|570|Z1AA|Z2|ISS|3019540763000010|3657030912000010|4000112833|UT74|570|4055RUPLUS|UT74|A|0
2|9356|4055RUPLUS|4000112833|2016-02-16|2016-02-16|2016-02-16|3019540764000010|570|Z1AA|Z2|ISS|3019540764000010|3657030917000010|4000112833|UT74|570|4055RUPLUS|UT74|A|0
2|9429|4055RUPLUS|4000113959|2016-02-16|2016-02-16|2016-02-16|3019540305000010|570|Z1AA|Z2|ISS|3019540305000010|3657035291000010|4000113959|UT3A|570|4055RUPLUS|UT3A|A|0
0|0|4055RUNEW|4000114384|2016-02-15|2016-02-14|2016-02-15|3019524551000010|280|Z1AA|Z1|CPU|3019524551000010|3656999698000010|4000114384|USCE|280|4055RUNEW||A|0
0|0|4055RUNEW|4000114384|2016-02-15|2016-02-14|2016-02-15|3019524637000010|280|Z1AA|Z1|CPU|3019524637000010|3657000179000010|4000114384|USCE|280|4055RUNEW||A|0
2|152|4055RUNEW|4000114384|2016-02-22|2016-02-21|2016-02-22|3019527400000010|280|Z1AA|Z1|CPU|3019527400000010|3657005231000010|4000114384|USCE|280|4055RUNEW|USCE|A|0
2|7778|4055RUPLUS|4000098001|2016-02-17|2016-02-17|2016-02-17|3019528364000100|570|Z1AA|Z2|ISS|3019528364000100|3657029796000010|4000098001|USA3|570|4055RUPLUS|USA3|A|0
2|7779|4055RUPLUS|4000098001|2016-02-18|2016-02-18|2016-02-18|3019528364000130|570|Z1AA|Z2|ISS|3019528364000130|3657029797000010|4000098001|USA3|570|4055RUPLUS|USA3|A|0
2|7828|4055RUPLUS|4000098552|2016-02-16|2016-02-16|2016-02-16|3019550915000010|151|Z1AA|Z2|ISS|3019550915000010|3657040407000010|4000098552|USA9|151|4055RUPLUS|USA9|A|0
2|7873|4055RUPLUS|4000098871|2016-02-16|2016-02-16|2016-02-16|3019473366000003|570|Z1AA|Z2|ISS|3019473366000003|3657035260000010|4000098871|USHD|570|4055RUPLUS|USHD|A|0
2|8289|4055RUPLUS|4000105309|2016-02-19|2016-02-19|2016-02-19|3019542583000010|570|Z1AA|Z1|CPU|3019542583000010|3657022017000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0
2|8285|4055RUPLUS|4000105309|2016-02-15|2016-02-15|2016-02-15|3019542572000010|570|Z1AA|Z1|CPU|3019542572000010|3657022025000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0
2|8338|4055RUPLUS|4000106048|2016-02-15|2016-02-15|2016-02-15|3019542159000010|570|Z1AA|Z2|ISS|3019542159000010|3657030965000010|4000106048|UT3A|570|4055RUPLUS|UT3A|A|0
2|8541|4055RUPLUS|4000107156|2016-02-15|2016-02-15|2016-02-15|3019533358000010|540|Z1AA|Z2|ISS|3019533358000010|3657030787000010|4000107156|USIA|540|4055RUPLUS|USIA|A|0
2|8605|4055RUPLUS|4000107736|2016-02-16|2016-02-16|2016-02-16|3019439616000003|570|Z1AA|Z1|CPU|3019439616000003|3656893076000010|4000107736|USB5|570|4055RUPLUS|USB5|A|0
2|10274|4055RUPLUS|4000118605|2016-02-15|2016-02-15|2016-02-15|3019366388000010|540|Z1AA|Z1|CPU|3019366388000010|3656827977000010|4000118605|USFK|540|4055RUPLUS|USFK|A|0
2|10366|4055RUPLUS|4000119294|2016-02-15|2016-02-15|2016-02-15|3019533990000010|570|Z1AA|Z2|ISS|3019533990000010|3657024302000010|4000119294|USXA|570|4055RUPLUS|USXA|A|0
2|10497|4055RUPLUS|4000120244|2016-02-16|2016-02-16|2016-02-16|3019557472000001|150|Z1AA|Z2|ISS|3019557472000001|3657042632000010|4000120244|UST1|150|4055RUPLUS|UST1|A|0
2|64471|4055RUPLUS|6100789980|2016-02-15|2016-02-15|2016-02-15|3019526853000210|570|Z1AA|Z2|ISS|3019526853000210|3657019458000010|6100789980|USYH|570|4055RUPLUS|USYH|A|0
2|58786|4055RUPLUS|6100265322|2016-02-15|2016-02-15|2016-02-15|3019485395000020|570|Z1AA|Z1|CPU|3019485395000020|3656952451000010|6100265322|USKZ|570|4055RUPLUS|USKZ|A|0
2|60328|4055RUPLUS|6100373410|2016-02-15|2016-02-15|2016-02-15|3019526611000570|570|Z1AA|Z2|ISS|3019526611000570|3657024273000010|6100373410|USIK|570|4055RUPLUS|USIK|A|0
2|60331|4055RUPLUS|6100373410|2016-02-16|2016-02-16|2016-02-16|3019526611000460|570|Z1AA|Z2|ISS|3019526611000460|3657028036000010|6100373410|USIK|570|4055RUPLUS|USIK|A|0
2|60369|4055RUPLUS|6100373713|2016-02-20|2016-02-20|2016-02-20|3019473180000023|570|Z1AA|Z2|ISS|3019473180000023|3656964870000010|6100373713|USKZ|570|4055RUPLUS|USKZ|A|0
2|62839|4055RUPLUS|6100635290|2016-02-16|2016-02-16|2016-02-16|3019376041000010|510|Z1AA|Z2|ISS|3019376041000010|3657035195000010|6100635290|USIP|510|4055RUPLUS|USIP|A|0
2|62854|4055RUPLUS|6100635646|2016-02-16|2016-02-16|2016-02-16|3019481794000070|540|Z1AA|Z2|ISS|3019481794000070|3657030660000010|6100635646|US8T|540|4055RUPLUS|US8T|A|0
0|0|4055RUPLUS|6100635922|2016-02-15|2016-02-14|2016-02-15|3019526166000010|570|Z1AA|Z1|CPU|3019526166000010|3657001325000010|6100635922|UT44|570|4055RUPLUS||A|0
0|0|4055RUPLUS|6100635922|2016-02-15|2016-02-14|2016-02-15|3019526166000500|570|Z1AA|Z1|CPU|3019526166000500|3657001342000010|6100635922|UT44|570|4055RUPLUS||A|0
2|62895|4055RUPLUS|6100635922|2016-02-17|2016-02-16|2016-02-17|3019526166000540|570|Z1AA|Z1|CPU|3019526166000540|3657001362000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0
2|62897|4055RUPLUS|6100635922|2016-02-19|2016-02-18|2016-02-19|3019526166000270|570|Z1AA|Z1|CPU|3019526166000270|3657001371000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0
2|62898|4055RUPLUS|6100635922|2016-02-20|2016-02-19|2016-02-20|3019526166000480|570|Z1AA|Z1|CPU|3019526166000480|3657001378000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0
2|62951|4055RUPLUS|6100640122|2016-02-18|2016-02-18|2016-02-18|3019528450000102|570|Z1AA|Z2|ISS|3019528450000102|3657041041000010|6100640122|USA3|570|4055RUPLUS|USA3|A|0
2|55416|4055RUPLUS|6100108421|2016-02-16|2016-02-16|2016-02-16|3019526850000050|570|Z1AA|Z1|CPU|3019526850000050|3657001821000010|6100108421|USYG|570|4055RUPLUS|USYG|A|0
2|55417|4055RUPLUS|6100108421|2016-02-17|2016-02-17|2016-02-17|3019526850000060|570|Z1AA|Z1|CPU|3019526850000060|3657001834000010|6100108421|USYG|570|4055RUPLUS|USYG|A|0
2|58545|4055RUPLUS|6100254156|2016-02-15|2016-02-15|2016-02-15|3019528468000010|570|Z1AA|Z2|ISS|3019528468000010|3657019765000010|6100254156|UT1K|570|4055RUPLUS|UT1K|A|0
2|58548|4055RUPLUS|6100254156|2016-02-18|2016-02-18|2016-02-18|3019528468000040|570|Z1AA|Z2|ISS|3019528468000040|3657019768000010|6100254156|UT1K|570|4055RUPLUS|UT1K|A|0
2|58550|4055RUPLUS|6100254156|2016-02-20|2016-02-20|2016-02-20|3019528468000060|570|Z1AA|Z2|ISS|3019528468000060|3657019770000010|6100254156|UT1K|570|4055RUPLUS|UT1K|A|0
2|58551|4055RUPLUS|6100254398|2016-02-16|2016-02-16|2016-02-16|3019508433000003|540|Z1AA|Z1|CPU|3019508433000003|3656978688000010|6100254398|USVW|540|4055RUPLUS|USVW|A|0
2|58595|4055RUPLUS|6100254879|2016-02-19|2016-02-19|2016-02-19|3019528097000150|570|Z1AA|Z1|CPU|3019528097000150|3657005883000010|6100254879|USOR|570|4055RUPLUS|USOR|A|0
2|58637|4055RUPLUS|6100256564|2016-02-16|2016-02-16|2016-02-16|3019526012000590|570|Z1AA|Z2|ISS|3019526012000590|3657019415000010|6100256564|UT1K|570|4055RUPLUS|UT1K|A|0
2|58639|4055RUPLUS|6100256564|2016-02-18|2016-02-18|2016-02-18|3019526012000610|570|Z1AA|Z2|ISS|3019526012000610|3657019423000010|6100256564|UT1K|570|4055RUPLUS|UT1K|A|0
2|58641|4055RUPLUS|6100256564|2016-02-20|2016-02-20|2016-02-20|3019526012000200|570|Z1AA|Z2|ISS|3019526012000200|3657019425000010|6100256564|UT1K|570|4055RUPLUS|UT1K|A|0
2|58642|4055RUPLUS|6100256564|2016-02-21|2016-02-21|2016-02-21|3019526012000260|570|Z1AA|Z2|ISS|3019526012000260|3657019427000010|6100256564|UT1K|570|4055RUPLUS|UT1K|A|0
0|0|4055RUNEW|4000114386|2016-02-15|2016-02-14|2016-02-15|3019523711000010|280|Z1AA|Z1|CPU|3019523711000010|3656998886000010|4000114386|USCE|280|4055RUNEW||A|0
0|0|4055RUNEW|4000114386|2016-02-15|2016-02-14|2016-02-15|3019523712000010|280|Z1AA|Z1|CPU|3019523712000010|3656998887000010|4000114386|USCE|280|4055RUNEW||A|0
0|0|4055RUNEW|4000114386|2016-02-15|2016-02-14|2016-02-15|3019523741000010|280|Z1AA|Z1|CPU|3019523741000010|3656998892000010|4000114386|USCE|280|4055RUNEW||A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560086000010|200|Z1AA|Z1|CPU|3019560086000010|3657045181000010|4000114391|USCE|200|4055RUNEW|USCE|A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560069000010|300|Z1AA|Z1|CPU|3019560069000010|3657045182000010|4000114391|USCE|300|4055RUNEW|USCE|A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560085000010|200|Z1AA|Z1|CPU|3019560085000010|3657045184000010|4000114391|USCE|200|4055RUNEW|USCE|A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560070000010|300|Z1AA|Z1|CPU|3019560070000010|3657045190000010|4000114391|USCE|300|4055RUNEW|USCE|A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560055000010|300|Z1AA|Z1|CPU|3019560055000010|3657045200000010|4000114391|USCE|300|4055RUNEW|USCE|A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560100000010|300|Z1AA|Z1|CPU|3019560100000010|3657045203000010|4000114391|USCE|300|4055RUNEW|USCE|A|0
2|164|4055RUNEW|4000114391|2016-02-17|2016-02-16|2016-02-17|3019560123000010|150|Z1AA|Z1|CPU|3019560123000010|3657045209000010|4000114391|USCE|150|4055RUNEW|USCE|A|0
2|9674|4055RUPLUS|4000115171|2016-02-16|2016-02-15|2016-02-16|3019539533000010|570|Z1AA|Z2|ISS|3019539533000010|3657031115000010|4000115171|US1M|570|4055RUPLUS|US1M|A|0
2|9715|4055RUPLUS|4000115757|2016-02-17|2016-02-17|2016-02-17|3019550710000002|570|Z1AA|Z2|ISS|3019550710000002|3657032798000010|4000115757|UT1F|570|4055RUPLUS|UT1F|A|0
2|9750|4055RUPLUS|4000115965|2016-02-16|2016-02-16|2016-02-16|3019540463000010|570|Z1AA|Z2|ISS|3019540463000010|3657040573000010|4000115965|USA7|570|4055RUPLUS|USA7|A|0
2|9759|4055RUPLUS|4000116011|2016-02-16|2016-02-16|2016-02-16|3019557089000010|450|Z1AA|Z2|ISS|3019557089000010|3657042205000010|4000116011|USNH|450|4055RUPLUS|USNH|A|0
2|9772|4055RUPLUS|4000116089|2016-02-15|2016-02-15|2016-02-15|3019524148000010|1|Z1AA|Z2|ISS|3019524148000010|3657024025000010|4000116089|USGA|1|4055RUPLUS|USGA|A|0
0|0|4055RUPLUS|4000116304|2016-02-15|2016-02-16|2016-02-16|3019439129000003|570|Z1AA|Z2|ISS|3019439129000003|3656966025000010|4000116304|UT32|570|4055RUPLUS||A|0
2|9947|4055RUPLUS|4000116712|2016-02-16|2016-02-16|2016-02-16|3019489220000005|570|Z1AA|Z2|ISS|3019489220000005|3657035396000010|4000116712|US8R|570|4055RUPLUS|US8R|A|0
2|10009|4055RUPLUS|4000116979|2016-02-19|2016-02-19|2016-02-19|3019484196000090|570|Z1AA|Z2|ISS|3019484196000090|3657030422000010|4000116979|USOR|570|4055RUPLUS|USOR|A|0
2|10009|4055RUPLUS|4000116979|2016-02-19|2016-02-19|2016-02-19|3019484196000100|570|Z1AA|Z2|ISS|3019484196000100|3657030423000010|4000116979|USOR|570|4055RUPLUS|USOR|A|0
2|65919|4055RUPLUS|6101023662|2016-02-18|2016-02-18|2016-02-18|3019548395000004|570|Z1AA|Z2|ISS|3019548395000004|3657031468000010|6101023662|USKZ|570|4055RUPLUS|USKZ|A|0
2|65939|4055RUPLUS|6101024554|2016-02-17|2016-02-17|2016-02-17|3019527606000050|570|Z1AA|Z2|ISS|3019527606000050|3657031451000010|6101024554|UT1F|570|4055RUPLUS|UT1F|A|0
2|65940|4055RUPLUS|6101024554|2016-02-18|2016-02-18|2016-02-18|3019527606000070|570|Z1AA|Z2|ISS|3019527606000070|3657031454000010|6101024554|UT1F|570|4055RUPLUS|UT1F|A|0
0|0|4055RUPLUS|6101027748|2016-02-15|2016-02-14|2016-02-15|3019547632000010|570|Z1AA|Z2|ISS|3019547632000010|3657032007000010|6101027748|USYX|570|4055RUPLUS||A|0
0|0|4055RUPLUS|6101027748|2016-02-15|2016-02-14|2016-02-15|3019547635000010|570|Z1AA|Z2|ISS|3019547635000010|3657032008000010|6101027748|USYX|570|4055RUPLUS||A|0
