STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW|SM417_RECNUM|SM417_EFF|SOURCING|MINLEADTIME|DUR
2|171678|4055RUPLUS|6100128212|2016-02-23|2016-02-23|2016-02-23|3019569610000440|570|Z1AA|Z2|ISS|3019569610000440|3657090283000010|6100128212|USFD|570|4055RUPLUS|USFD|A|0|0|171927|23-FEB-16|ISS9DEL|0|1440
2|173318|4055RUPLUS|6100214823|2016-02-24|2016-02-24|2016-02-24|3019569885000019|570|Z1AA|Z1|CPU|3019569885000019|3657059601000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0|0|173573|24-FEB-16|ISS9DEL|0|1440
2|118529|4055RUNEW|6100102784|2016-02-26|2016-02-25|2016-02-26|3019569057000450|570|Z1AA|Z2|ISS|3019569057000450|3657057048000010|6100102784|USQW|570|4055RUNEW|USQW|A|0|0|118726|25-FEB-16|ISS9DEL|1440|1440
2|157778|4055RUPLUS|4000264761|2016-03-04|2016-03-04|2016-03-04|3019609225000010|570|Z1AA|Z1|CPU|3019609225000010|3657106813000010|4000264761|USA6|570|4055RUPLUS|USA6|A|0|0|158019|04-MAR-16|ISS9DEL|0|1440
2|178763|4055RUPLUS|6100690531|2016-02-24|2016-02-24|2016-02-24|3019592799000002|570|Z1AA|Z2|ISS|3019592799000002|3657107843000010|6100690531|UT3A|570|4055RUPLUS|UT3A|A|0|0|179044|24-FEB-16|ISS9DEL|0|1440
2|179719|4055RUPLUS|6100774825|2016-02-23|2016-02-23|2016-02-23|3019591872000010|570|Z1AA|Z2|ISS|3019591872000010|3657090079000010|6100774825|US8Z|570|4055RUPLUS|US8Z|A|0|0|180004|23-FEB-16|ISS9DEL|0|1440
1|172489|4055RUPLUS|6100170996|2016-02-25|||3019583422000010|570|Z1AA|Z2|ISS|||||||UT29||0|1|172744|25-FEB-16|ISS1EXCL|0|1440
1|162273|4055RUPLUS|4000279170|2016-02-29|||3019614972000030|570|Z1AA|Z2|ISS|||||||USQ4||0|1|162514|29-FEB-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|124756|4055RUPLUS|4000090907|2016-02-29|||3019597008000010|570|Z1AA|Z2|ISS|||||||USNY||0|1|124969|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|119711|4055RUPLUS|4000001524|2016-03-01|||3019613758000490|570|Z1AA|Z1|CPU|||||||USE1||0|0|119913|01-MAR-16|ISS1EXCL|0|1440
1|124780|4055RUPLUS|4000091005|2016-03-03|||3019596095000070|570|Z1AA|Z2|ISS|||||||USZY||0|1|124993|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|123163|4055RUPLUS|4000076947|2016-03-02|||3019582955000010|570|Z1AA|Z2|ISS|||||||USKL||0|1|123370|01-MAR-16|ISS2MAXDISTSRC-5ZIP|1440|1440
1|137648|4055RUPLUS|4000182036|2016-02-25|||3019600088000010|570|Z1AA|Z2|ISS|||||||USXK||0|1|137882|25-FEB-16|ISS1EXCL|0|1440
4|-118030|4055RUPLUS|6100616818|2016-02-27|||3019575760000060|540|Z1AA|Z2|ISS|||||||USA4||0|1|-118030|27-FEB-16|UNUSEDSMQTY|0|1440
1|177511|4055RUPLUS|6100532882|2016-03-02|||3019576035000010|570|Z1AA|Z2|ISS|||||||USNT||0|1|177783|02-MAR-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|171168|4055RUPLUS|6100102613|2016-03-01|||3019611944001300|570|Z1AA|Z2|ISS|||||||UT42||0|1|171411|01-MAR-16|ISS1EXCL|0|1440
1|133965|4055RUPLUS|4000162839|2016-03-04|||3019599489000010|540|Z1AA|Z2|ISS|||||||UT52||0|1|134191|04-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|181061|4055RUPLUS|6101019169|2016-03-04|||3019613713000010|300|Z1AA|Z1|CPU|||||||UST1||0|0|181350|04-MAR-16|ISS1EXCL|0|1440
1|173833|4055RUPLUS|6100234687|2016-03-02|||3019614693000060|570|Z1AA|Z1|CPU|||||||USFK||0|0|174090|02-MAR-16|ISS1EXCL|0|1440
1|175098|4055RUPLUS|6100325721|2016-02-25|||3019568034000130|570|Z1AA|Z2|ISS|||||||USKL||0|1|175357|24-FEB-16|ISS2MAXDISTSRC-5ZIP|1440|1440
1|175499|4055RUPLUS|6100349929|2016-02-26|||3019600590000010|540|Z1AA|Z2|ISS|||||||USNY||0|1|175760|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|118536|4055RUNEW|6100102784|2016-03-03|||3019613749000720|570|Z1AA|Z2|ISS|||||||UT23||0|1|118734|02-MAR-16|ISS1EXCL|1440|1440
1|144745|4055RUPLUS|4000211348|2016-02-26|||3019600243000010|540|Z1AA|Z2|ISS|||||||UT1E||0|1|144985|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|178407|4055RUPLUS|6100635290|2016-02-26|||3019481850000010|510|Z1AA|Z2|ISS|||||||USVI||0|1|178687|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|164659|4055RUPLUS|4000287793|2016-02-29|||3019615029000020|570|Z1AA|Z2|ISS|||||||USQ4||0|1|164901|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|122624|4055RUPLUS|4000072846|2016-02-29|||3019566704000010|570|Z1AA|Z2|ISS|||||||USKM||0|1|122831|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
6|16670|4001AI|6100616408|2016-02-26|||3129202501000050|450|Z1BA|Z2|COL|||||||USA8||0|0|0|| |-1|1440
1|129333|4055RUPLUS|4000129787|2016-03-04|||3019614301000060|570|Z1AA|Z2|ISS|||||||USIK||0|1|129552|04-MAR-16|ISS1EXCL|0|1440
1|120442|4055RUPLUS|4000034515|2016-02-29|||3019569731000150|570|Z1AA|Z2|ISS|||||||UT29||0|1|120644|29-FEB-16|ISS1EXCL|0|1440
1|145667|4055RUPLUS|4000215182|2016-02-29|||3019601326000010|570|Z1AA|Z2|ISS|||||||US2U||0|1|145908|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|178472|4055RUPLUS|6100636547|2016-02-25|||3019584593000010|570|Z1AA|Z2|ISS|||||||US6P||0|1|178752|25-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|118469|4055RUNEW|4000142938|2016-03-03|||3019613687000440|570|Z1AA|Z2|ISS|||||||USYZ||0|1|118666|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|180808|4055RUPLUS|6101012576|2016-03-07|||3019610736000004|570|Z1AA|Z2|ISS|||||||UT44||0|1|181097|07-MAR-16|ISS1EXCL|0|1440
4|-118055|4055RUPLUS|4000197974|2016-03-04|||3019613870000040|570|Z1AA|Z2|ISS|||||||USA7||0|1|140758|04-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|121657|4055RUPLUS|4000061823|2016-02-29|||3019614958000020|570|Z1AA|Z1|CPU|||||||USE1||0|0|121864|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|180259|4055RUPLUS|6101003407|2016-03-03|||3018818512000040|570|Z1AA|Z2|ISS|||||||USNY||0|1|180547|03-MAR-16|ISS1EXCL|0|1440
1|171226|4055RUPLUS|6100103989|2016-03-02|||3019614174000810|570|Z1AA|Z1|CPU|||||||USYP||0|0|171470|02-MAR-16|ISS1EXCL|0|1440
1|171362|4055RUPLUS|6100114129|2016-03-03|||3019612046000100|570|Z1AA|Z2|ISS|||||||USMZ||0|1|171611|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|182812|4055RUPLUS|6101073144|2016-03-03|||3019609790000010|570|Z1AA|Z2|ISS|||||||US8Z||0|1|183104|03-MAR-16|ISS1EXCL|0|1440
1|130481|4055RUPLUS|4000139354|2016-03-03|||3019613468000440|570|Z1AA|Z1|CPU|||||||UT43||0|0|130700|03-MAR-16|ISS1EXCL|0|1440
4|-119553|4055RUPLUS|4000198113|2016-03-05|||3019610869000010|570|Z1AA|Z2|ISS|||||||USYZ||0|1|-119553|05-MAR-16|UNUSEDSMQTY|0|1440
1|144738|4055RUPLUS|4000211346|2016-02-25|||3019445796000010|570|Z1AA|Z2|ISS|||||||USK5||0|1|144978|25-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|182692|4055RUPLUS|6101071011|2016-03-04|||3019613841000030|570|Z1AA|Z2|ISS|||||||USGA||0|1|182984|04-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
0|0|4055RUPLUS|4000242626|2016-03-02|||3019614010000060|570|Z1AA|Z1|CPU|||||||||0|0|0||UNMET|0|0
1|182409|4055RUPLUS|6101056458|2016-02-29|||3019613766000010|570|Z1AA|Z2|ISS|||||||US8Z||0|1|182701|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|119342|4055RUPLUS|3000143815|2016-02-29|||3019612635000030|570|Z1AA|Z2|ISS|||||||USNT||0|1|119544|29-FEB-16|ISS1EXCL|0|1440
4|-118045|4055RUPLUS|4000100780|2016-03-04|||3019350446000010|570|Z1AA|Z2|ISS|||||||USA6||0|1|126262|04-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|132469|4055RUPLUS|4000154036|2016-02-26|||3019569631000070|570|Z1AA|Z2|ISS|||||||USNJ||0|1|132693|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|178593|4055RUPLUS|6100668968|2016-02-26|||3019480740000010|570|Z1AA|Z2|ISS|||||||US8S||0|1|178873|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|177994|4055RUPLUS|6100600255|2016-03-07|||3019612363000020|570|Z1AA|Z2|ISS|||||||UT1K||0|1|178274|07-MAR-16|ISS1EXCL|0|1440
1|176881|4055RUPLUS|6100457561|2016-02-26|||3019569485000290|570|Z1AA|Z2|ISS|||||||USIK||0|1|177149|26-FEB-16|ISS1EXCL|0|1440
1|176375|4055RUPLUS|6100413751|2016-02-29|||3019613547000010|570|Z1AA|Z2|ISS|||||||USP9||0|1|176637|29-FEB-16|ISS1EXCL|0|1440
1|150319|4055RUPLUS|4000234828|2016-03-03|||3019614997000110|570|Z1AA|Z2|ISS|||||||UT1K||0|1|150560|03-MAR-16|ISS1EXCL|0|1440
1|172549|4055RUPLUS|6100174448|2016-02-29|||3019595937000010|570|Z1AA|Z2|ISS|||||||USYJ||0|1|172804|29-FEB-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|120443|4055RUPLUS|4000034515|2016-03-01|||3019569731000190|570|Z1AA|Z2|ISS|||||||UT29||0|1|120645|01-MAR-16|ISS1EXCL|0|1440
4|-118440|4055RUPLUS|4000228117|2016-03-03|||3019614873000020|570|Z1AA|Z2|ISS|||||||USIK||0|1|149125|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|176876|4055RUPLUS|6100457115|2016-03-03|||3019614280000580|570|Z1AA|Z2|ISS|||||||USWT||0|1|177144|03-MAR-16|ISS1EXCL|0|1440
1|164437|4055RUPLUS|4000287385|2016-03-01|||3019581630000060|570|Z1AA|Z2|ISS|||||||USNY||0|1|164679|01-MAR-16|ISS1EXCL|0|1440
1|171623|4055RUPLUS|6100126848|2016-03-03|||3019612676000100|570|Z1AA|Z2|ISS|||||||UT45||0|1|171872|03-MAR-16|ISS1EXCL|0|1440
1|129512|4055RUPLUS|4000130398|2016-03-02|||3019613491000070|570|Z1AA|Z2|ISS|||||||USHD||0|1|129731|02-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|182666|4055RUPLUS|6101069738|2016-03-04|||3019613778000690|570|Z1AA|Z1|CPU|||||||UT76||0|0|182958|04-MAR-16|ISS1EXCL|0|1440
1|127926|4055RUPLUS|4000117451|2016-03-07|||3019610180000003|570|Z1AA|Z2|ISS|||||||USFK||0|1|128142|07-MAR-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|173173|4055RUPLUS|6100209394|2016-03-02|||3019613470000020|570|Z1AA|Z2|ISS|||||||UT52||0|1|173428|02-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|182761|4055RUPLUS|6101072671|2016-02-29|||3019613513000060|570|Z1AA|Z2|ISS|||||||UT1F||0|1|183053|29-FEB-16|ISSP1LANES-5ZIP|0|1440
1|183221|4055RUPLUS|6130324952|2016-03-01|||3019612588000180|570|Z1AA|Z2|ISS|||||||US8R||0|1|183516|01-MAR-16|ISS1EXCL|0|1440
1|183332|4055RUPLUS|6130497007|2016-03-04|||3019596056000160|570|Z1AA|Z2|ISS|||||||UT13||0|1|183627|04-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
6|13309|4001AI|6100180057|2016-02-25|||3129202365000170|450|Z1BA|Z2|COL|||||||USA4||0|0|0|| |-1|1440
1|176834|4055RUPLUS|6100454653|2016-03-02|||3019610681000250|570|Z1AA|Z2|ISS|||||||UT2W||0|1|177102|02-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|182134|4055RUPLUS|6101046665|2016-03-02|||3019612618000010|250|Z1AA|Z1|CPU|||||||UT45||0|0|182425|02-MAR-16|ISS1EXCL|0|1440
6|78887|4001AI|6100323466|2016-02-25|||3129203608000690|450|Z1BA|Z2|COL|||||||USYP||0|0|0|| |-1|1440
1|124606|4055RUPLUS|4000090078|2016-02-26|||3019404390000010|570|Z1AA|Z2|ISS|||||||USNZ||0|1|124814|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
4|-120023|4055RUPLUS|6100771739|2016-03-05|||3019614910000110|570|Z1AA|Z2|ISS|||||||UT76||0|1|-120023|05-MAR-16|UNUSEDSMQTY|0|1440
1|172662|4055RUPLUS|6100179844|2016-02-26|||3019569967000050|570|Z1AA|Z2|ISS|||||||USHD||0|1|172917|26-FEB-16|ISSP1LANES-5ZIP|0|1440
0|0|4055RUPLUS|6100413699|2016-03-01|||3019614938000020|570|Z1AA|Z2|ISS|||||||||0|0|0||UNMET|0|0
4|-118246|4055RUPLUS|4000095359|2016-02-29|||3019612796000010|570|Z1AA|Z2|ISS|||||||USG8||0|1|125493|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|177031|4055RUPLUS|6100485102|2016-02-29|||3019612961001030|570|Z1AA|Z2|ISS|||||||USNE||0|1|177302|29-FEB-16|ISS1EXCL|0|1440
1|150127|4055RUPLUS|4000233835|2016-03-01|||3019613990000120|570|Z1AA|Z2|ISS|||||||USIH||0|1|150368|01-MAR-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|183095|4055RUPLUS|6130114162|2016-02-25|||3019568900000090|570|Z1AA|Z2|ISS|||||||USE1||0|1|183390|25-FEB-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|177031|4055RUPLUS|6100485102|2016-02-29|||3019612961000250|570|Z1AA|Z2|ISS|||||||USNE||0|1|177302|29-FEB-16|ISS1EXCL|0|1440
1|122402|4055RUPLUS|4000068758|2016-03-01|||3019614239000040|570|Z1AA|Z2|ISS|||||||USNZ||0|1|122609|01-MAR-16|ISS1EXCL|0|1440
1|174618|4055RUPLUS|6100273670|2016-03-03|||3019614403000090|570|Z1AA|Z2|ISS|||||||USZA||0|1|174877|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|143862|4055RUPLUS|4000206889|2016-02-29|||3019600047000010|570|Z1AA|Z2|ISS|||||||USFC||0|1|144102|29-FEB-16|ISS1EXCL|0|1440
4|-119929|4055RUPLUS|6101033358|2016-03-08|||3019525461000010|570|Z1AA|Z2|ISS|||||||UT45||0|1|-119929|08-MAR-16|UNUSEDSMQTY|0|1440
1|121799|4055RUPLUS|4000063112|2016-03-03|||3019613837000140|570|Z1AA|Z2|ISS|||||||USNQ||0|1|122006|03-MAR-16|ISS1EXCL|0|1440
6|81767|4001AI|5000754738|2016-02-26|||3129203912000050|450|Z1BA|Z2|COL|||||||USZX||0|0|0|| |-1|1440
1|157965|4055RUPLUS|4000265490|2016-02-26|||3019576191000010|540|Z1AA|Z2|ISS|||||||US6D||0|1|158206|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
0|0|4055RUPLUS|6100102551|2016-02-27|||3019569681000760|570|Z1AA|Z2|ISS|||||||||0|0|0||UNMET|0|0
1|143247|4055RUPLUS|4000203847|2016-02-26|||3019593977000010|570|Z1AA|Z2|ISS|||||||USHD||0|1|143486|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
4|-118008|4055RUPLUS|6100159027|2016-03-01|||3019612753000100|570|Z1AA|Z2|ISS|||||||US8Z||0|1|172422|01-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|180360|4055RUPLUS|6101004709|2016-03-03|||3019614752000230|570|Z1AA|Z2|ISS|||||||UT3C||0|1|180648|03-MAR-16|ISS1EXCL|0|1440
4|-119952|4055RUPLUS|6101076793|2016-03-05|||3019612614000360|570|Z1AA|Z2|ISS|||||||UT52||0|1|-119952|05-MAR-16|UNUSEDSMQTY|0|1440
1|179160|4055RUPLUS|6100719912|2016-03-02|||3019600702000006|570|Z1AA|Z2|ISS|||||||USIN||0|1|179442|02-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|140020|4055RUPLUS|4000195583|2016-02-25|||3019570251000040|570|Z1AA|Z2|ISS|||||||UT43||0|1|140256|25-FEB-16|ISS1EXCL|0|1440
6|39533|4001AI|4000094913|2016-02-26|||3129203367000390|450|Z1BA|Z2|COL|||||||USIK||0|0|0|| |-1|1440
1|171228|4055RUPLUS|6100103989|2016-03-04|||3019614174000510|570|Z1AA|Z1|CPU|||||||USYP||0|0|171472|04-MAR-16|ISS1EXCL|0|1440
1|136120|4055RUPLUS|4000172819|2016-02-29|||3019613582000020|570|Z1AA|Z2|ISS|||||||USKR||0|1|136354|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|122507|4055RUPLUS|4000069741|2016-03-03|||3019612704000050|570|Z1AA|Z2|ISS|||||||USXK||0|1|122714|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
6|81766|4001AI|5000754738|2016-02-25|||3129203903000720|450|Z1BA|Z2|COL|||||||USZX||0|0|0|| |-1|1440
4|-118293|4055RUPLUS|4000055512|2016-03-08|||3019524331000010|570|Z1AA|Z2|ISS|||||||USHD||0|1|-118293|08-MAR-16|UNUSEDSMQTY|0|1440
1|120849|4055RUPLUS|4000048676|2016-03-07|||3019596479000080|570|Z1AA|Z2|ISS|||||||USYA||0|1|121053|07-MAR-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|171228|4055RUPLUS|6100103989|2016-03-04|||3019614174001010|570|Z1AA|Z1|CPU|||||||USYP||0|0|171472|04-MAR-16|ISS1EXCL|0|1440
1|140519|4055RUPLUS|4000197974|2016-03-02|||3019613870000050|570|Z1AA|Z2|ISS|||||||USZA||0|1|140755|01-MAR-16|ISS2MAXDISTSRC-5ZIP|1440|1440
0|0|4055RUPLUS|4000144109|2016-02-27|||3019601494000010|570|Z1AA|Z2|ISS|||||||||0|0|0||UNMET|0|0
1|182751|4055RUPLUS|6101072608|2016-03-03|||3019612694000080|570|Z1AA|Z2|ISS|||||||USIE||0|1|183043|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
0|0|4055RUCUST|4000164069|2016-02-29|||3019590943000001|570|Z1AA|Z2|ISS|||||||||0|0|0||UNMET|0|0
1|139394|4055RUPLUS|4000192000|2016-03-03|||3019613967000030|570|Z1AA|Z2|ISS|||||||USWL||0|1|139629|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|179968|4055RUPLUS|6100790969|2016-02-29|||3019614831000020|570|Z1AA|Z2|ISS|||||||UT74||0|1|180256|29-FEB-16|ISS1EXCL|0|1440
1|126893|4055RUPLUS|4000110458|2016-02-26|||3019601343000001|300|Z1AA|Z2|ISS|||||||USQM||0|1|127107|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|123276|4055RUPLUS|4000078318|2016-02-29|||3019613905000090|570|Z1AA|Z2|ISS|||||||US8R||0|1|123483|29-FEB-16|ISS1EXCL|0|1440
1|174568|4055RUPLUS|6100271342|2016-02-29|||3019612214000060|570|Z1AA|Z2|ISS|||||||USYH||0|1|174827|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|181865|4055RUPLUS|6101039405|2016-03-01|||3019610612000010|570|Z1AA|Z2|ISS|||||||UT44||0|1|182156|01-MAR-16|ISS1EXCL|0|1440
1|123831|4055RUPLUS|4000086109|2016-02-29|||3019614837000010|570|Z1AA|Z2|ISS|||||||USIK||0|1|124039|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|173831|4055RUPLUS|6100234687|2016-02-29|||3019614693000140|570|Z1AA|Z1|CPU|||||||USFK||0|0|174089|29-FEB-16|ISS1EXCL|0|1440
1|134101|4055RUPLUS|4000162905|2016-02-29|||3019614966000010|570|Z1AA|Z2|ISS|||||||USE1||0|1|134327|29-FEB-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|153264|4055RUPLUS|4000247629|2016-02-26|||3019613692000010|504|Z1AA|Z2|ISS|||||||USXG||0|1|153505|26-FEB-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|181645|4055RUPLUS|6101033358|2016-02-29|||3019525409000010|570|Z1AA|Z2|ISS|||||||UT2J||0|1|181934|29-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|127952|4055RUPLUS|4000117534|2016-02-25|||3019610698000001|300|Z1AA|Z2|ISS|||||||USIE||0|1|128169|25-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|175578|4055RUPLUS|6100356607|2016-02-26|||3019567665000160|570|Z1AA|Z2|ISS|||||||USXK||0|1|175838|26-FEB-16|ISS1EXCL|0|1440
1|124979|4055RUPLUS|4000092342|2016-03-01|||3019609919000010|540|Z1AA|Z2|ISS|||||||USQ4||0|1|125192|01-MAR-16|ISS1EXCL|0|1440
1|171394|4055RUPLUS|6100115823|2016-02-26|||3019568561000340|570|Z1AA|Z2|ISS|||||||USNT||0|1|171643|25-FEB-16|ISS1EXCL|1440|1440
1|173660|4055RUPLUS|6100227828|2016-02-29|||3019614006000050|570|Z1AA|Z2|ISS|||||||UT32||0|1|173917|29-FEB-16|ISS1EXCL|0|1440
1|178473|4055RUPLUS|6100636547|2016-02-26|||3019584595000010|570|Z1AA|Z2|ISS|||||||US6P||0|1|178753|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
4|-118685|4055RUPLUS|4000240775|2016-03-08|||3019485353000060|570|Z1AA|Z2|ISS|||||||USKM||0|1|-118685|08-MAR-16|UNUSEDSMQTY|0|1440
1|120819|4055RUPLUS|4000048632|2016-02-25|||3019610598000001|570|Z1AA|Z2|ISS|||||||USGL||0|1|121023|25-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|180457|4055RUPLUS|6101007270|2016-03-02|||3019438328000330|570|Z1AA|Z2|ISS|||||||UT1K||0|1|180745|02-MAR-16|ISS1EXCL|0|1440
1|171254|4055RUPLUS|6100106726|2016-02-29|||3019527598000090|570|Z1AA|Z2|ISS|||||||USOA||0|1|171498|29-FEB-16|ISS1EXCL|0|1440
1|148584|4055RUPLUS|4000227020|2016-03-04|||3019614422000210|570|Z1AA|Z2|ISS|||||||USA9||0|1|148825|04-MAR-16|ISS1EXCL|0|1440
1|176028|4055RUPLUS|6100373713|2016-02-29|||3019614718000030|570|Z1AA|Z2|ISS|||||||USKZ||0|1|176290|29-FEB-16|ISSP1LANES-5ZIP|0|1440
1|128911|4055RUPLUS|4000124534|2016-03-03|||3019613523000990|570|Z1AA|Z1|CPU|||||||US8X||0|0|129129|03-MAR-16|ISS1EXCL|0|1440
1|130342|4055RUPLUS|4000134309|2016-02-26|||3019573558000010|570|Z1AA|Z2|ISS|||||||USFD||0|1|130561|26-FEB-16|ISSP1LANES-5ZIP|0|1440
1|176756|4055RUPLUS|6100447403|2016-02-26|||3019610195000010|513|Z1AA|Z2|ISS|||||||UT3A||0|1|177024|26-FEB-16|ISS1EXCL|0|1440
4|-119753|4055RUPLUS|4000034515|2016-03-05|||3019569731000350|570|Z1AA|Z2|ISS|||||||UT29||0|1|-119753|05-MAR-16|UNUSEDSMQTY|0|1440
0|0|4055RUPLUS|6101040199|2016-03-08|||3019596773000080|570|Z1AA|Z2|ISS|||||||||0|0|0||UNMET|0|0
1|147472|4055RUPLUS|4000222660|2016-02-26|||3019569229000410|570|Z1AA|Z2|ISS|||||||USUA||0|1|147713|26-FEB-16|ISS2MAXDISTSRC-3ZIP|0|1440
1|172181|4055RUPLUS|6100159214|2016-02-29|||3019609660000010|540|Z1AA|Z2|ISS|||||||USWD||0|1|172435|29-FEB-16|ISS1EXCL|0|1440
1|121800|4055RUPLUS|4000063112|2016-03-04|||3019613837000250|570|Z1AA|Z2|ISS|||||||USNZ||0|1|122007|04-MAR-16|ISS1EXCL|0|1440
1|177148|4055RUPLUS|6100492390|2016-03-02|||3019613320000190|570|Z1AA|Z1|CPU|||||||USE1||0|0|177419|02-MAR-16|ISS1EXCL|0|1440
1|118538|4055RUNEW|6100102784|2016-03-05|||3019613749000290|570|Z1AA|Z2|ISS|||||||UT23||0|1|118736|04-MAR-16|ISS1EXCL|1440|1440
1|177108|4055RUPLUS|6100490374|2016-02-26|||3019570243000040|570|Z1AA|Z2|ISS|||||||USLN||0|1|177379|26-FEB-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|139002|4055RUPLUS|4000189742|2016-03-01|||3019614000000020|570|Z1AA|Z2|ISS|||||||USXP||0|1|139236|01-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
1|130478|4055RUPLUS|4000139354|2016-02-29|||3019613468000560|570|Z1AA|Z1|CPU|||||||UT43||0|0|130697|29-FEB-16|ISS1EXCL|0|1440
1|127951|4055RUPLUS|4000117533|2016-03-03|||3019598906000010|570|Z1AA|Z2|ISS|||||||USQ8||0|1|128168|03-MAR-16|ISS2MAXDISTSRC-5ZIP|0|1440
0|0|4055RUPLUS|4000124489|2016-03-01|||3019613341000020|570|Z1AA|Z1|CPU|||||||||0|0|0||UNMET|0|0
1|121499|4055RUPLUS|4000058434|2016-02-29|||3019394173000010|570|Z1AA|Z2|ISS|||||||UT29||0|1|121706|29-FEB-16|ISS1EXCL|0|1440
1|119710|4055RUPLUS|4000001524|2016-02-29|||3019613758000120|570|Z1AA|Z1|CPU|||||||USE1||0|0|119912|29-FEB-16|ISS1EXCL|0|1440
1|171182|4055RUPLUS|6100102695|2016-03-04|||3019613939000310|570|Z1AA|Z1|CPU|||||||UT2J||0|0|171425|04-MAR-16|ISS1EXCL|0|1440
4|-119758|4055RUPLUS|4000248227|2016-03-08|||3019611397000010|570|Z1AA|Z2|ISS|||||||UT2J||0|1|-119758|08-MAR-16|UNUSEDSMQTY|0|1440
1|130470|4055RUPLUS|4000139352|2016-03-01|||3019613436000050|470|Z1AA|Z1|CPU|||||||USMX||0|0|130689|01-MAR-16|ISS1EXCL|0|1440
1|179987|4055RUPLUS|6100791664|2016-03-03|||3019614007000100|570|Z1AA|Z2|ISS|||||||USIV||0|1|180275|03-MAR-16|ISS1EXCL|0|1440
1|169005|4055RUPLUS|4000305599|2016-03-02|||3019609382000010|570|Z1AA|Z2|ISS|||||||USFC||0|1|169248|02-MAR-16|ISS1EXCL|0|1440
