ITEM|SOURCE|SOURCE_ZIP|DEST|DEST_ZIP|TRANSLEADTIME|PRIORITY|U_Equipment_TYPE
04055RUPLUS|US8X|08882|4000258152|08854|1|1|VN
04055RUPLUS|US8X|08882|4000247248|08808|1|1|VN
04055RUPLUS|USH3|15056|4000249320|15317|1|1|VN
04055RUPLUS|USK5|55428|4000262135|55420|1|1|VN
04055RUPLUS|USFC|14623|4000269181|14411|1|1|VN
04055RUPLUS|US8X|08882|4000052547|08810|1|1|VN
04055RUPLUS|US8X|08882|4000248432|07011|1|1|VN
04055RUPLUS|USA7|27504|4000258318|27893|1|1|VN
04055RUPLUS|USK5|55428|4000288060|55117|1|1|VN
04055RUPLUS|UT2W|95691|6131659893|95828|1|1|FB
04055RUPLUS|UT2W|95691|4000252583|94510|1|1|VN
04055RUPLUS|UT3A|93725|4000088967|93673|1|1|FB
04055RUPLUS|UT3A|93725|4000129503|93725|1|1|FB
04055RUPLUS|UT3A|93725|4000151629|93901|1|1|FB
04055RUPLUS|UT3A|93725|4000164698|93725|1|1|FB
04055RUPLUS|UT3A|93725|4000239123|93657|1|1|VN
04055RUPLUS|UT3A|93725|6100164592|93270|1|1|FB
04055RUPLUS|UT3A|93725|6101061399|93702|1|1|FB
04055RUPLUS|USZQ|37745|6100126615|47374|1440|1|VN
04055RUPLUS|USH3|15056|4000144032|15012|1|1|VN
04055RUPLUS|USFC|14623|4000117447|14059|1|1|VN
04055RUPLUS|USNT|77029|4000165970|77478|1|1|VN
04055RUPLUS|USM6|33069|4000049671|33126|1|1|VN
04055RUPLUS|US8X|08882|4000208285|07047|1|1|VN
04055RUPLUS|US8X|08882|4000215186|11356|1|1|VN
04055RUPLUS|USM6|33069|4000152386|32033|1440|1|VN
04055RUPLUS|USI7|23435|4000132999|23435|1|1|VN
04055RUPLUS|USI7|23435|4000106199|23434|1|1|VN
04055RUPLUS|USM6|33069|4000198044|33167|1|1|VN
04055RUPLUS|USK5|55428|4000234321|56763|1440|1|VN
04055RUPLUS|US8X|08882|4000234219|08822|1|1|VN
04055RUPLUS|USK5|55428|4000152826|55336|1|1|VN
04055RUPLUS|USNT|77029|4000239041|77478|1|1|VN
04055RUPLUS|USIV|52404|6100188344|52601|1|1|VN
04055RUPLUS|USVI|48150|4000123771|48210|1|1|VN
04055RUPLUS|USXN|60436|4000083576|52060|1|1|VN
04055RUPLUS|USM6|33069|4000262697|33133|1|1|VN
04055RUPLUS|USIL|75662|4000108748|75501|1|1|FB
04055RUPLUS|US8X|08882|4000286782|08831|1|1|VN
04055RUPLUS|UT2W|95691|4000187326|95240|1|1|FB
04055RUPLUS|UT2W|95691|4000201442|96134|1440|1|VN
04055RUPLUS|USM6|33069|4000299565|33122|1|1|VN
04055RUPLUS|UT3A|93725|4000084265|93221|1|1|FB
04055RUPLUS|UT3A|93725|4000226893|93622|1|1|VN
04055RUPLUS|UT3A|93725|6100196825|93221|1|1|FB
04055RUPLUS|UT3A|93725|4000017657|93630|1|1|VN
04055RUPLUS|USFC|14623|4000087981|14058|1|1|VN
04055RUPLUS|USM6|33069|4000106786|33178|1|1|VN
04055RUPLUS|USA7|27504|4000170745|27534|1|1|VN
04055RUPLUS|USM6|33069|6101010934|33167|1|1|VN
04055RUPLUS|US8X|08882|4000174243|08854|1|1|FB
04055RUPLUS|US8X|08882|4000207315|07006|1|1|VN
04055RUPLUS|USA7|27504|4000197737|27709|1|1|VN
04055RUPLUS|USH3|15056|4000218566|15024|1|1|VN
04055RUPLUS|US8X|08882|4000221995|08512|1|1|VN
04055RUPLUS|USNT|77029|4000247989|77571|1|1|VN
04055RUPLUS|USI7|23435|6100421966|23603|1|1|VN
04055RUPLUS|USI7|23435|4000163392|23453|1|1|VN
04055RUPLUS|USNT|77029|4000229349|77029|1|1|VN
04055RUPLUS|US8X|08882|4000233533|07080|1|1|VN
04055RUPLUS|US8X|08882|4000228134|18202|1|1|VN
04055RUPLUS|USIV|52404|4000163448|53813|1|1|VN
04055RUPLUS|USLC|52404|4000262143|50703|1|1|VN
04055RUPLUS|USI7|23435|6130345519|23701|1|1|FB
04055RUPLUS|US8X|08882|4000002164|18603|1|1|VN
04055RUPLUS|US8X|08882|4000118244|18707|1|1|VN
04055RUPLUS|UT2W|95691|4000142426|95819|1|1|FB
04055RUPLUS|USFC|14623|4000267499|14467|1|1|VN
04055RUPLUS|USK5|55428|4000282009|55121|1|1|VN
04055RUPLUS|UT2W|95691|4000190583|95948|1|1|VN
04055RUPLUS|UT2W|95691|4000180692|95987|1|1|FB
04055RUPLUS|UT3A|93725|4000105588|93725|1|1|VN
04055RUPLUS|UT3A|93725|4000129987|93624|1|1|VN
04055RUPLUS|UT3A|93725|4000191598|93230|1|1|FB
04055RUPLUS|UT3A|93725|6100561715|93660|1|1|FB
04055RUPLUS|UT3A|93725|6100561797|93706|1|1|VN
04055RUPLUS|USK5|55428|6100147415|56058|1|1|VN
04055RUPLUS|USI7|23435|6101008082|23434|1|1|VN
04055RUPLUS|USM6|33069|6101009205|33446|1|1|FB
04055RUPLUS|UT3A|93725|6101051998|93618|1|1|FB
04055RUPLUS|USI7|23435|6130648684|23442|1|1|VN
04055RUPLUS|USH3|15056|3000023950|44706|1|1|VN
04055RUPLUS|USI7|23435|6101073064|23430|1|1|VN
04055RUPLUS|USFC|14623|6101073821|14203|1|1|VN
04055RUPLUS|UT3A|93725|4000001257|93630|1|1|FB
04055RUPLUS|UT3A|93725|6101026348|93926|1|1|FB
04055RUPLUS|USA7|27504|4000002657|27871|1|1|VN
04055RUPLUS|USK5|55428|4000034786|55309|1|1|VN
04055RUPLUS|USM6|33069|4000087592|33069|1|1|VN
04055RUPLUS|US8X|08882|4000071768|08810|1|1|VN
04055RUPLUS|USNT|77029|6100210934|77080|1|1|VN
04055RUPLUS|USNT|77029|4000089136|77031|1|1|VN
04055RUPLUS|UT3A|93725|4000092548|93212|1|1|VN
04055RUPLUS|USA7|27504|6100353824|27809|1|1|VN
04055RUPLUS|USI7|23435|4000116110|23696|1|1|VN
04055RUPLUS|USVI|48150|4000124903|49265|1|1|VN
04055RUPLUS|USIV|52404|4000112254|52040|1|1|VN
04055RUPLUS|USM6|33069|4000133058|33032|1|1|VN
04055RUPLUS|USNT|77029|4000132555|75672|1|1|VN
04055RUPLUS|USH3|15056|4000142790|26038|1|1|VN
04055RUPLUS|UT3A|93725|4000139711|93657|1|1|FB
04055RUPLUS|USM6|33069|4000149161|33122|1|1|VN
04055RUPLUS|USNT|77029|4000148448|72927|1440|1|VN
04055RUPLUS|UT3A|93725|4000154199|93618|1|1|FB
04055RUPLUS|USM6|33069|4000152075|33178|1|1|VN
04055RUPLUS|USM6|33069|4000152313|33440|1|1|FB
04055RUPLUS|USFC|14623|4000149999|14420|1|1|VN
04055RUPLUS|USH3|15056|4000162844|44676|1|1|VN
04055RUPLUS|USXN|60436|4000164443|60421|1|1|VN
04055RUPLUS|USM6|33069|4000164782|33493|1|1|FB
04055RUPLUS|UT2W|95691|4000170286|97503|1440|1|VN
04055RUPLUS|USM6|33069|4000176912|33127|1|1|VN
04055RUPLUS|US8X|08882|4000178939|07013|1|1|VN
04055RUPLUS|UT2W|95691|4000199567|95948|1|1|VN
04055RUPLUS|USNT|77029|4000199058|77032|1|1|VN
04055RUPLUS|USFC|14623|4000199136|14058|1|1|VN
04055RUPLUS|UT2W|95691|4000202687|94585|1|1|FB
04055RUPLUS|US8X|08882|4000210974|08817|1|1|VN
04055RUPLUS|USM6|33069|4000218772|33316|1|1|VN
04055RUPLUS|USVI|48150|4000217347|48309|1|1|VN
04055RUPLUS|US8X|08882|4000220531|08512|1|1|VN
04055RUPLUS|US8X|08882|4000221912|08822|1|1|VN
04055RUPLUS|USIN|45371|4000229204|47326|1|1|VN
04055RUPLUS|UT2W|95691|4000230913|94621|1|1|VN
04055RUPLUS|US8X|08882|4000232118|07080|1|1|VN
04055RUPLUS|USM6|33069|4000236324|33182|1|1|VN
04055RUPLUS|USH3|15056|4000249413|43832|1|1|VN
04055RUPLUS|UT2W|95691|4000239810|95521|1|1|FB
04055RUPLUS|US8X|08882|4000240203|08872|1|1|VN
04055RUPLUS|US8X|08882|4000249068|07073|1|1|VN
04055RUPLUS|USM6|33069|4000269797|33172|1|1|VN
04055RUPLUS|USK5|55428|4000260953|56031|1|1|VN
04055RUPLUS|UT2W|95691|4000254006|95240|1|1|FB
04055RUPLUS|USK5|55428|4000289316|55418|1|1|VN
04055RUPLUS|USNT|77029|6100528307|71101|1440|1|VN
04055RUPLUS|USK5|55428|4000181094|56057|1|1|VN
04055RUPLUS|USK5|55428|6101009857|56470|1|1|VN
04055RUPLUS|USA7|27504|4000114648|27409|1|1|FB
04055RUPLUS|US8X|08882|6130398720|07004|1|1|VN
04055RUPLUS|USNT|77029|4000193582|77426|1|1|VN
04055RUPLUS|US8X|08882|4000186340|07205|1|1|VN
04055RUPLUS|USFC|14623|4000149894|14125|1|1|VN
04055RUPLUS|USM6|33069|4000189932|33440|1|1|VN
04055RUPLUS|USH3|15056|3000083527|43804|1|1|VN
04055RUPLUS|USK5|55428|4000223258|55428|1|1|VN
04055RUPLUS|USIV|52404|6100183919|52406|1|1|VN
04055RUPLUS|USNT|77029|4000130375|72450|2880|1|FB
04055RUPLUS|USNT|77029|4000245860|77521|1|1|VN
04055RUPLUS|USH3|15056|4000262009|16510|1|1|VN
04055RUPLUS|UT2W|95691|4000162833|95757|1|1|FB
04055RUPLUS|US8X|08882|4000279314|08837|1|1|VN
04055RUPLUS|UT2W|95691|4000222917|95691|1|1|VN
04055RUPLUS|UT2W|95691|4000155475|95826|1|1|FB
04055RUPLUS|USM6|33069|4000280095|33166|1|1|VN
04055RUPLUS|UT3A|93725|4000171749|93618|1|1|FB
04055RUPLUS|UT3A|93725|4000214041|93901|1|1|FB
04055RUPLUS|UT3A|93725|6100161997|93247|1|1|FB
04055RUPLUS|UT3A|93725|6100492372|93291|1|1|FB
04055RUPLUS|UT3A|93725|6100528218|93215|1|1|FB
04055RUPLUS|USFC|14623|4000291134|14225|1|1|VN
04055RUPLUS|USM6|33069|6100723505|33309|1|1|FB
04055RUPLUS|US8X|08882|4000151482|08873|1|1|VN
04055RUPLUS|US8X|08882|4000192662|08831|1|1|VN
04055RUPLUS|USFC|14623|4000205354|14604|1|1|VN
04055RUPLUS|USFC|14623|4000210470|14606|1|1|VN
04055RUPLUS|USNT|77029|4000202896|78962|1|1|VN
04055RUPLUS|USNT|77029|6100324893|77054|1|1|VN
04055RUPLUS|USM6|33069|4000159021|33326|1|1|VN
04055RUPLUS|USNT|77029|4000233561|77029|1|1|VN
04055RUPLUS|US8X|08882|4000231753|07004|1|1|VN
04055RUPLUS|USIV|52404|4000226111|52742|1|1|VN
04055RUPLUS|US8X|08882|4000097406|44663|1440|1|FB
04055RUPLUS|USH3|15056|4000243240|45640|1|1|VN
04055RUPLUS|USVI|48150|4000045553|43414|1|1|VN
04055RUPLUS|USNT|77029|4000215557|75482|1440|1|VN
04055RUPLUS|USM6|33069|4000286414|31749|1440|1|FB
04055RUPLUS|USK5|55428|4000289406|55422|1|1|VN
04055RUPLUS|US8X|08882|4000261623|18020|1|1|VN
04055RUPLUS|UT2W|95691|4000067868|95834|1|1|VN
04055RUPLUS|USIV|52404|4000262626|50441|1|1|VN
04055RUPLUS|UT3A|93725|4000175373|93706|1|1|FB
04055RUPLUS|UT3A|93725|4000202573|93662|1|1|VN
04055RUPLUS|UT3A|93725|4000205185|93631|1|1|FB
04055RUPLUS|UT3A|93725|4000230061|93725|1|1|FB
04055RUPLUS|UT3A|93725|4000254074|93210|1|1|FB
04055RUPLUS|UT3A|93725|6100144123|93221|1|1|FB
04055RUPLUS|USCX|32615|6101008509|37086|2880|1|VN
04055RUPLUS|UT3A|93725|4000001253|93616|1|1|FB
04055RUPLUS|US8X|08882|4000170160|08854|1|1|VN
04055RUPLUS|USNT|77029|4000116823|77012|1|1|VN
04055RUPLUS|USM6|33069|4000251947|33069|1|1|VN
04055RUPLUS|USM6|33069|4000139593|33178|1|1|VN
04055RUPLUS|USH3|15056|4000124797|15212|1|1|VN
04055RUPLUS|USM6|33069|4000178427|33167|1|1|VN
04055RUPLUS|USM6|33069|4000143978|33064|1|1|VN
04055RUPLUS|USM6|33069|6100360950|34950|1|1|FB
04055RUPLUS|USA7|27504|4000197974|28504|1|1|VN
04055RUPLUS|USH3|15056|4000238389|44805|1|1|VN
04055RUPLUS|US8X|08882|4000221329|07461|1|1|VN
04055RUPLUS|US8X|08882|4000143102|18015|1|1|VN
04055RUPLUS|USH3|15056|4000221788|44601|1|1|VN
04055RUPLUS|USK5|55428|4000176113|55379|1|1|VN
04055RUPLUS|USM6|33069|4000187700|33442|1|1|VN
04055RUPLUS|USIV|52404|4000142525|50630|1|1|VN
04055RUPLUS|USIV|52404|4000200478|52641|1|1|VN
04055RUPLUS|USFC|14623|4000245119|14517|1|1|VN
04055RUPLUS|USH3|15056|4000262981|44512|1|1|VN
04055RUPLUS|US8X|08882|4000279128|08817|1|1|VN
04055RUPLUS|USNT|77029|4000270701|77023|1|1|VN
04055RUPLUS|USVI|48150|4000256279|49220|1|1|VN
04055RUPLUS|US8X|08882|4000282648|08810|1|1|VN
04055RUPLUS|UT2W|95691|4000258595|95776|1|1|VN
04055RUPLUS|UT2W|95691|4000168381|95691|1|1|VN
04055RUPLUS|UT2W|95691|4000249960|95240|1|1|VN
04055RUPLUS|UT3A|93725|4000091144|93631|1|1|FB
04055RUPLUS|UT3A|93725|4000115878|93725|1|1|VN
04055RUPLUS|UT3A|93725|4000118063|93274|1|1|FB
04055RUPLUS|UT3A|93725|4000163059|93722|1|1|FB
04055RUPLUS|UT3A|93725|4000275613|93291|1|1|VN
04055RUPLUS|UT3A|93725|4000259488|93703|1|1|VN
04055RUPLUS|USIX|43701|4000270762|43302|1|1|VN
04055RUPLUS|UT3A|93725|6100514777|93631|1|1|FB
04055RUPLUS|UT3A|93725|4000058334|93274|1|1|VN
04055RUPLUS|US8X|08882|4000141547|08512|1|1|VN
04055RUPLUS|USK5|55428|4000130084|56721|1440|1|VN
04055RUPLUS|USNT|77029|4000152832|77642|1|1|VN
04055RUPLUS|USNT|77029|3000149694|77043|1|1|VN
04055RUPLUS|USK5|55428|4000147835|55405|1|1|VN
04055RUPLUS|US8X|08882|4000106782|08512|1|1|VN
04055RUPLUS|USNT|77029|4000174564|77015|1|1|FB
04055RUPLUS|USM6|33069|4000206376|34972|1|1|VN
04055RUPLUS|USFC|14623|4000228957|14416|1|1|VN
04055RUPLUS|USK5|55428|4000203671|55318|1|1|VN
04055RUPLUS|USM6|33069|4000066674|33898|1|1|VN
04055RUPLUS|USI7|23435|4000200879|23517|1|1|VN
04055RUPLUS|USI7|23435|4000094791|27932|1|1|FB
04055RUPLUS|US8X|08882|4000230218|08817|1|1|VN
04055RUPLUS|USA7|27504|4000151333|27893|1|1|FB
04055RUPLUS|USNT|77029|4000233956|77489|1|1|VN
04055RUPLUS|USK5|55428|4000237319|55306|1|1|VN
04055RUPLUS|USIV|52404|4000149953|53931|1|1|VN
04055RUPLUS|US8X|08882|4000143162|11101|1|1|VN
04055RUPLUS|USVI|48150|4000232753|48131|1|1|VN
04055RUPLUS|US8X|08882|4000264287|18015|1|1|VN
04055RUPLUS|USI7|23435|4000296509|27826|1440|1|VN
04055RUPLUS|USIV|52404|4000287387|52002|1|1|VN
04055RUPLUS|USM6|33069|4000274412|33162|1|1|VN
04055RUPLUS|UT2W|95691|6100635815|94533|1|1|VN
04055RUPLUS|UT2W|95691|4000183158|95828|1|1|VN
04055RUPLUS|USA7|27504|4000271962|27217|1|1|VN
04055RUPLUS|UT3A|93725|4000202743|93615|1|1|VN
04055RUPLUS|UT3A|93725|4000214443|93291|1|1|VN
04055RUPLUS|UT3A|93725|4000262402|93203|1|1|VN
04055RUPLUS|UT3A|93725|6100164770|93267|1|1|FB
04055RUPLUS|UT3A|93725|6100690531|93274|1|1|VN
04055RUPLUS|UT3A|93725|6101067972|93654|1|1|FB
04055RUPLUS|UT3A|93725|6130872850|93725|1|1|VN
04055RUPLUS|UT3A|93725|4000041048|93234|1|1|FB
04055RUPLUS|USA7|27504|4000161862|27703|1|1|VN
04055RUPLUS|USFC|14623|4000145789|14623|1|1|VN
04055RUPLUS|USM6|33069|6100516542|33178|1|1|VN
04055RUPLUS|USK5|55428|4000073735|54027|1|1|VN
04055RUPLUS|USK5|55428|6100341865|55445|1|1|VN
04055RUPLUS|US8X|08882|4000134526|08861|1|1|VN
04055RUPLUS|US8X|08882|4000076676|08816|1|1|VN
04055RUPLUS|USNT|77029|3000085892|77420|1|1|VN
04055RUPLUS|USFC|14623|3000046036|14103|1|1|VN
04055RUPLUS|US8X|08882|4000198046|08822|1|1|VN
04055RUPLUS|USK5|55428|4000181324|55112|1|1|VN
04055RUPLUS|USM6|33069|4000133884|32137|1440|1|FB
04055RUPLUS|US8X|08882|4000206173|08512|1|1|VN
04055RUPLUS|USFC|14623|4000206889|14606|1|1|VN
04055RUPLUS|US8X|08882|4000060298|18504|1|1|VN
04055RUPLUS|USM6|33069|4000208930|33916|1|1|VN
04055RUPLUS|USI7|23435|4000198373|23605|1|1|VN
04055RUPLUS|USI7|23435|4000166357|23603|1|1|VN
04055RUPLUS|USI7|23435|4000054607|23410|1|1|VN
04055RUPLUS|USM6|33069|4000237309|33064|1|1|VN
04055RUPLUS|USNT|77029|4000238907|77032|1|1|VN
04055RUPLUS|USIV|52404|4000164597|52747|1|1|VN
04055RUPLUS|USIV|52404|6100445334|52001|1|1|VN
04055RUPLUS|USIV|52404|4000109450|52627|1|1|VN
04055RUPLUS|USVS|84074|4000133490|84074|1|1|VN
04055RUPLUS|USIX|43701|4000177575|43130|1|1|VN
04055RUPLUS|USNT|77029|4000256423|77061|1|1|VN
04055RUPLUS|USVI|48150|4000211139|46776|1|1|VN
04055RUPLUS|UT2W|95691|4000200893|95035|1|1|VN
04055RUPLUS|UT2W|95691|4000279444|95482|1|1|VN
04055RUPLUS|US8X|08882|4000270499|07080|1|1|VN
04055RUPLUS|USH3|15056|4000275738|15801|1|1|VN
04055RUPLUS|UT2W|95691|6100695894|95678|1|1|FB
04055RUPLUS|UT2W|95691|4000160548|95695|1|1|FB
04055RUPLUS|UT3A|93725|4000293578|93654|1|1|FB
04055RUPLUS|UT3A|93725|4000077667|93215|1|1|FB
04055RUPLUS|UT3A|93725|6100700708|93234|1|1|FB
04055RUPLUS|UT3A|93725|6101047469|93646|1|1|FB
04055RUPLUS|US8X|08882|4000201272|18202|1|1|VN
04055RUPLUS|US8X|08882|4000031777|08822|1|1|VN
04055RUPLUS|USM6|33069|6100701315|34142|1|1|VN
04055RUPLUS|USH3|15056|6101014360|15478|1|1|VN
04055RUPLUS|USM6|33069|4000154467|33147|1|1|VN
04055RUPLUS|USK5|55428|4000073766|55414|1|1|VN
04055RUPLUS|USM6|33069|4000173068|33122|1|1|FB
04055RUPLUS|US8X|08882|6101017562|07728|1|1|VN
04055RUPLUS|USMH|64836|6100621269|64735|1|1|VN
04055RUPLUS|USK5|55428|6101036710|55318|1|1|VN
04055RUPLUS|US8X|08882|4000197307|07201|1|1|VN
04055RUPLUS|USNT|77029|4000213514|77571|1|1|VN
04055RUPLUS|USNT|77029|4000203617|77003|1|1|VN
04055RUPLUS|USM6|33069|4000204212|34142|1|1|FB
04055RUPLUS|USM6|33069|4000217488|33430|1|1|VN
04055RUPLUS|USM6|33069|4000184464|33404|1|1|VN
04055RUPLUS|USK5|55428|6100194471|56007|1|1|VN
04055RUPLUS|USVI|48150|4000116595|46350|1|1|VN
04055RUPLUS|USFC|14623|4000154653|14219|1|1|VN
04055RUPLUS|USM6|33069|4000164483|33852|1|1|FB
04055RUPLUS|US8X|08882|4000211623|08810|1|1|VN
04055RUPLUS|US8X|08882|4000199570|07407|1|1|VN
04055RUPLUS|USK5|55428|4000191827|55117|1|1|VN
04055RUPLUS|US8X|08882|4000231968|08691|1|1|VN
04055RUPLUS|US8X|08882|4000227315|08902|1|1|VN
04055RUPLUS|USM6|33069|3000000132|29812|2880|1|VN
04055RUPLUS|USFC|14623|4000260403|14059|1|1|VN
04055RUPLUS|USM6|33069|4000263566|33186|1|1|VN
04055RUPLUS|UT2W|95691|4000286622|95834|1|1|VN
04055RUPLUS|US8X|08882|4000264829|07094|1|1|VN
04055RUPLUS|US8X|08882|6100618736|08619|1|1|FB
04055RUPLUS|USM6|33069|4000285500|31750|1440|1|VN
04055RUPLUS|USM6|33069|4000293180|29129|1440|1|VN
04055RUPLUS|UT2W|95691|6100779072|95691|1|1|FB
04055RUPLUS|UT2W|95691|4000215546|94621|1|1|VN
04055RUPLUS|UT2W|95691|6101039780|95993|1|1|VN
04055RUPLUS|USNT|77029|4000065515|75215|1|1|VN
04055RUPLUS|UT3A|93725|4000120362|93611|1|1|VN
04055RUPLUS|UT3A|93725|4000202463|93727|1|1|VN
04055RUPLUS|UT3A|93725|4000281382|93280|1|1|VN
04055RUPLUS|UT3A|93725|4000283879|93618|1|1|VN
04055RUPLUS|UT3A|93725|4000216589|93722|1|1|FB
04055RUPLUS|UT3A|93725|6100164743|93247|1|1|FB
04055RUPLUS|UT3A|93725|6100633050|93654|1|1|FB
04055RUPLUS|UT3A|93725|6101023635|93221|1|1|FB
04055RUPLUS|UT3A|93725|4000069437|93725|1|1|FB
04055RUPLUS|US8R|76177|6101066633|76033|1|1|VN
04055RUPLUS|USKL|73114|4000168469|66441|1440|1|VN
04055RUPLUS|USKI|91752|6130382229|93514|1440|1|VN
04055RUPLUS|USKI|91752|6130383512|92251|1|1|VN
04055RUPLUS|USB5|06473|4000115858|12550|1|1|VN
04055RUPLUS|USKL|73114|6100569450|67226|1|1|VN
04055RUPLUS|USA6|23836|4000161539|23231|1|1|VN
04055RUPLUS|USKL|73114|4000118503|67460|1|1|VN
04055RUPLUS|USNI|78550|6100338334|78537|1|1|VN
04055RUPLUS|USB5|06473|4000117116|10523|1|1|VN
04055RUPLUS|UT1E|48917|3000091381|49341|1|1|VN
04055RUPLUS|USZA|32226|3000141078|47591|2880|1|VN
04055RUPLUS|USRE|54660|6100153693|54448|1|1|VN
04055RUPLUS|USUA|28216|6100159278|28610|1|1|VN
04055RUCUST|UT3C|46219|4000098121|60447|1|1|VN
04055RUPLUS|USB5|06473|6100105255|06776|1|1|VN
04055RUPLUS|USA4|40118|6100119829|40299|1|1|VN
04055RUPLUS|USZA|32226|4000143659|30635|1440|1|VN
04055RUPLUS|UT3C|46219|4000131282|46203|1|1|VN
04055RUPLUS|USNH|61008|4000124588|53959|1|1|VN
04055RUPLUS|UT29|33815|4000125063|34221|1|1|VN
04055RUPLUS|USIF|65251|4000069458|63123|1|1|VN
04055RUPLUS|UT1E|48917|4000069860|48849|1|1|VN
04055RUPLUS|UT29|33815|6100360987|33844|1|1|FB
04055RUPLUS|USRE|54660|6100370663|54437|1|1|VN
04055RUPLUS|US8R|76177|4000109411|76665|1|1|VN
04055RUPLUS|USA4|40118|4000074124|47666|1|1|VN
04055RUPLUS|UT3C|46219|4000074588|46203|1|1|VN
04055RUPLUS|USA6|23836|6101008643|27831|1|1|VN
04055RUPLUS|USUA|28216|4000075176|28273|1|1|VN
04055RUPLUS|USZA|32226|4000119517|31503|1|1|VN
04055RUPLUS|UT3C|46219|4000076981|46168|1|1|VN
04055RUCUST|USA4|40118|4000000343|41539|1|1|VN
04055RUPLUS|USRE|54660|6101028453|54401|1|1|VN
04055RUPREMIUM|USA4|40118|4000162962|40353|1|1|VN
04055RUPLUS|UT29|33815|4000063416|33805|1|1|VN
04055RUCUST|USB5|06473|4000107736|18109|1|1|VN
04055RUPLUS|USZA|32226|4000063830|32059|1|1|VN
04055RUPLUS|USKI|91752|4000208339|92227|1|1|VN
04055RUPLUS|USKL|73114|4000084260|74051|1|1|VN
04055RUPLUS|UT3C|46219|4000113962|47861|1|1|VN
04055RUPLUS|USA4|40118|4000113965|47524|1|1|VN
04055RUPLUS|US8J|00725|4000031375|00777|1|1|FB
04055RUPLUS|USA4|40118|4000065254|40165|1|1|VN
04055RUPLUS|UT29|33815|4000152227|37086|4320|1|VN
04055RUPLUS|USKL|73114|4000152246|67530|1440|1|VN
04055RUPLUS|USNJ|39503|6100469111|36582|1|1|VN
04055RUPLUS|USNH|61008|6100487173|53546|1|1|VN
04055RUPLUS|UT3C|46219|4000179386|46278|1|1|VN
04055RUPLUS|USB5|06473|4000179470|07032|1|1|VN
04055RUPLUS|USB5|06473|6100381928|43420|2880|1|VN
04055RUPLUS|UT29|33815|6101009125|33851|1|1|VN
04055RUPLUS|USA4|40118|6100501442|42302|1|1|VN
04055RUPLUS|US8R|76177|4000179682|76106|1|1|VN
04055RUPLUS|UT3C|46219|4000179717|46203|1|1|VN
04055RUPLUS|US8J|00725|6101036248|00962|1|1|VN
04055RUPLUS|USA6|23836|4000053676|23970|1|1|VN
04055RUPLUS|USRE|54660|4000054703|54162|1|1|VN
04055RUPLUS|USKI|91752|4000129720|93221|1|1|FB
04055RUPLUS|UT3C|46219|6101067785|46052|1|1|VN
04055RUPLUS|USRE|54660|3000158277|53566|1|1|VN
04055RUPLUS|USIF|65251|4000262965|62025|1|1|VN
04055RUPLUS|US8R|76177|4000244820|76033|1|1|VN
04055RUPLUS PS|US8R|76177|6101074027|76401|1|1|VN
04055RUPLUS|UT29|33815|4000263086|33702|1|1|VN
04055RUPLUS|USA4|40118|4000238687|40219|1|1|VN
04055RUPLUS|USNH|61008|4000239188|50101|1440|1|VN
04055RUPLUS|USB5|06473|4000251001|07057|1|1|VN
04055RUPLUS|USNH|61008|4000250674|61068|1|1|VN
04055RUPLUS|USKI|91752|4000241822|93030|1|1|VN
04055RUPLUS|UT3C|46219|4000242784|46123|1|1|VN
04055RUPLUS|USZA|32226|4000157173|32254|1|1|VN
04055RUPLUS|UT3C|46219|4000204826|46254|1|1|VN
04055RUPLUS|US8R|76177|4000238939|75050|1|1|VN
04055RUPLUS|USA4|40118|4000242454|40299|1|1|VN
04055RUPLUS|US8R|76177|4000225745|76051|1|1|VN
04055RUPLUS|UT3C|46219|4000231700|46268|1|1|VN
04055RUPLUS PS|USNH|61008|4000169701|53805|1|1|VN
04055RUPLUS|USKI|91752|4000242977|92704|1|1|VN
04055RUPLUS|USZA|32226|4000262716|32055|1|1|VN
04055RUPLUS|USNH|61008|4000201627|53114|1|1|VN
04055RUPLUS|UT29|33815|4000262041|33563|1|1|FB
04055RUCUST|USB5|06473|6100105255|06776|1|1|VN
04055RUPLUS|USKL|73114|4000105557|74145|1|1|VN
04055RUPLUS PS|US8J|00725|6100559657|00771|1|1|VN
04055RUPLUS PS|US8R|76177|4000114312|38118|2880|1|VN
04055RUCUST|USNJ|39503|4000190833|39459|1|1|FB
04055RUPLUS|USB5|06473|4000132658|07512|1|1|VN
04055RUPLUS|UT3C|46219|4000132679|46168|1|1|VN
04055RUPLUS|USA4|40118|4000133362|47501|1|1|FB
04055RUPLUS|USA6|23836|6100293523|23224|1|1|VN
04055RUPLUS|US8J|00725|4000071752|00681|1|1|FB
04055RUPLUS|USRE|54660|4000145907|53713|1|1|VN
04055RUPLUS|USKI|91752|6101071468|92027|1|1|FB
04055RUPLUS|US8R|76177|4000134355|76179|1|1|VN
04055RUPLUS|USPA|12550|4000134782|18509|1|1|VN
04055RUPLUS|USNI|78550|4000139651|78574|1|1|FB
04055RUPLUS|USKI|91752|6100424909|92590|1|1|FB
04055RUPLUS|US8R|76177|6100453547|76177|1|1|VN
04055RUPLUS|USZA|32226|6100785975|32615|1|1|VN
04055RUPLUS|UT29|33815|4000093052|33838|1|1|FB
04055RUPLUS|USYC|28334|3000157635|27603|1|1|VN
